Dates;EURCHF;EURGBP;EURJPY;EURUSD;EURSEK;EURNOK;EURCAD;EURSGD;EUR
2018-08-28;-46.74;122.82;17.52;369.68;31.3;1535.12;390.29;345.34;0
2018-08-29;-46.19;122.14;18.54;369.97;29.74;1531.43;389.84;348.46;0
2018-08-30;-48.1;122.74;17.55;369.3;27.11;1534.68;388.44;350.14;0
2018-08-31;-47.3;121.95;16.59;366.35;35.5;1550.87;386.07;351.35;0
2018-09-03;-47.18;122.26;16.42;366.95;33.36;1543;388.92;349.14;0
2018-09-04;-46.31;122.28;15.96;367.5;40.33;1556.18;390.47;355.26;0
2018-09-05;-46.18;121.92;16.1;371.2;55.6;1570.11;394.52;361.92;0
2018-09-06;-45.02;121.15;16.71;369.22;76.52;1571.76;392.27;357.57;0
2018-09-07;-44.96;120.19;15.22;371.5;89.83;1574.99;393.88;361.91;0
2018-09-10;-44.71;119.78;18.22;373.5;103.5;1572;393.52;366.97;0
2018-09-11;-43.95;120.92;18.83;376.62;88.36;1582.66;395.49;367.57;0
2018-09-12;-45.86;123.12;19.14;379.13;96.15;1577.25;398.45;368.91;0
2018-09-13;-46.07;122.72;18.64;380.17;89.28;1606.26;396.17;366.87;0
2018-09-14;-45.04;122.08;18.73;380;75;1590;395.68;372.68;0
2018-09-17;-45.58;122.67;18.25;380.02;72.73;1573.5;393.26;374.28;0
2018-09-18;-45.36;122.11;19.94;380.89;81.5;1573;390.75;375.53;0
2018-09-19;-45.83;125.19;21.04;384.75;91.56;1590.82;397.26;380.05;0
2018-09-20;-46.85;126.22;21.95;387.51;87.55;1574.22;395.26;379.91;0
2018-09-21;-45.83;126.16;22.08;386.64;97.74;1566.42;396.72;385.09;0
2018-09-24;-46.48;125.18;21.65;386.8;91.5;1566.68;402.99;382.84;0
2018-09-25;-46.45;125.42;19.65;388.86;112.1;1580.14;404.33;382.29;0
2018-09-26;-46.48;125.9;19.05;389.5;93.33;1579.5;402.62;379.64;0
2018-09-27;-44.85;126.98;18.95;387.58;108.67;1584.83;401.57;374.68;0
2018-09-28;-45.18;127.04;20.21;386.51;100.45;1564.52;398.42;371.71;0
2018-10-01;-47.45;127.02;20.9;385.35;96.39;1562.5;400.68;374.66;0
2018-10-02;-48.08;127.23;20.96;384.45;100.5;1559.63;399.46;375.32;0
2018-10-03;-47.77;127.53;22.05;387.05;111.03;1589.15;404.23;381.15;0
2018-10-04;-45.96;127.82;20.65;385.65;92;1555.8;404.85;383.59;0
2018-10-05;-45.67;127.73;20.68;385.97;77.52;1554.12;406.71;383.9;0
2018-10-08;-47.43;126.72;21.27;385.65;69.5;1553.4;407.29;391.37;0
2018-10-09;-46.29;127.51;18.19;386.49;66.5;1562.24;407.86;392.83;0
2018-10-10;-46.46;128.38;18.05;388.27;81.33;1572.63;412.35;389.82;0
2018-10-11;-45.51;128.79;15.16;389.9;99.98;1583.44;406.88;389.79;0
2018-10-12;-47.19;129.36;14.3;391.35;105.5;1579.92;407.57;390.07;0
2018-10-15;-48.09;127.8;13.89;392.93;109.15;1582.54;408.89;394.27;0
2018-10-16;-47.87;128.26;16.54;392.14;106.74;1575.59;408.04;387.64;0
2018-10-17;-48.03;127.56;16.8;394.18;135.82;1607;412.4;390.6;0
2018-10-18;-49.21;126.46;15.84;392.19;122.96;1593.72;411.66;390.21;0
2018-10-19;-50.55;127.28;15.34;394.52;107.49;1580.35;411.19;391.35;0
2018-10-22;-48.54;126.25;14.88;391;116;1578.85;410.5;386.14;0
2018-10-23;-47.75;125.18;14.18;389.86;124.71;1603.52;409.07;382.03;0
2018-10-24;-46.55;127.44;15.1;387.14;127.55;1595.86;415.43;375.46;0
2018-10-25;-48.07;128.3;15.13;387.48;129.1;1612.47;417.25;379.64;0
2018-10-26;-47.81;127.94;15.43;388.05;136.5;1634.66;419.2;369.32;0
2018-10-29;-46.98;128;16.49;388.52;142.82;1617;421.91;370.96;0
2018-10-30;-46.25;129.86;17.59;389.57;139.39;1644.58;424.3;375.43;0
2018-10-31;-46.51;133.33;16.44;391.1;136.5;1643.98;429.17;379.74;0
2018-11-01;-45.91;133.42;14.77;390.04;121.03;1618.82;423.93;367.53;0
2018-11-02;-49.19;133.33;13.01;390.89;154.32;1642.3;423.09;368.57;0
2018-11-05;-46.7;132.63;13.51;391.95;144.33;1620.56;426.21;370.15;0
2018-11-06;-45.57;132.79;14.39;395.45;149.5;1631.9;426.3;370.93;0
2018-11-07;-45.46;133.89;14.85;400.5;164.46;1651.86;431.52;376.81;0
2018-11-08;-43.92;134.37;14.55;396.5;168.33;1646.7;428.86;373.62;0
2018-11-09;-45.57;134.33;13.49;393.97;151.5;1645.5;428.58;371.21;0
2018-11-12;-46.76;130.86;13.93;389.39;152.62;1663.55;426.4;376.78;0
2018-11-13;-47.46;132.02;11.48;389.93;143.13;1657;423.68;371.27;0
2018-11-14;-48.28;131.73;10.64;391.05;160.18;1665.27;422.89;373.12;0
2018-11-15;-47.83;128.01;11.17;388.31;149.5;1645.67;413.01;365.3;0
2018-11-16;-48.5;129.56;10.49;384.5;112.04;1611;416.77;360.61;0
2018-11-19;-49.77;129.04;11.1;383.15;130.13;1632.09;413.5;363;0
2018-11-20;-49.62;130.87;12.09;385.4;159.21;1686;418.99;363.96;0
2018-11-21;-49.23;131.37;10.02;386.26;145.5;1637.46;414.84;367.41;0
2018-11-22;-49.03;130.55;9.88;385.58;147.74;1617.7;414.27;367.27;0
2018-11-23;-48.32;130.49;11.28;383.3;168.5;1644;413.76;363.85;0
2018-11-26;-48.58;131.5;12.52;384.45;157.16;1646.4;412.66;364.8;0
2018-11-27;-47.21;129.87;11.24;381.13;170;1632.78;408.57;356.98;0
2018-11-28;-47.84;128.8;9.68;379.8;128.28;1592.91;406.13;352.1;0
2018-11-29;-47.72;129.39;8.16;379.69;155.61;1605.02;406.92;356.11;0
2018-11-30;-45.68;130.02;9.79;380.26;169.64;1623.13;403.93;358.99;0
2018-12-03;-47.46;128.28;10.09;385.1;167.23;1618.5;406.23;364.75;0
2018-12-04;-45.41;129.59;6.5;381.5;183.6;1607.35;404.2;358.01;0
2018-12-05;-46.88;130.2;5.97;382.5;174.81;1616.88;398.24;356.2;0
2018-12-06;-45.41;128.79;4.59;377.8;182.96;1638.43;389.89;347.11;0
2018-12-07;-47.86;130.15;6.44;373.85;172.17;1617.24;393.02;344.79;0
2018-12-10;-47.54;128.6;7.6;373.07;189.5;1666.16;394.61;352.68;0
2018-12-11;-47.48;128.98;6.92;372.44;214.99;1673.14;391.02;351.05;0
2018-12-12;-49.3;130.84;5.6;375.6;204.72;1657.74;396.71;356.86;0
2018-12-13;-45.93;130.9;9.45;373.1;210.83;1654;395.12;347.4;0
2018-12-14;-46.31;130.31;10;372;213.11;1659;390.67;345.66;0
2018-12-17;-46.41;131.71;8.28;369.3;190.71;1638.24;385.41;342.62;0
2018-12-18;-46.64;131.8;10.09;367.2;208.91;1680.2;383.95;340.7;0
2018-12-19;-45.89;134.37;13.48;375.5;241.5;1726;384.72;353.94;0
2018-12-20;-46.72;131.33;14.86;377.07;274.5;1717.58;386.67;355.03;0
2018-12-21;-46.48;132.77;14.42;371;261.08;1688;390.86;345.57;0
2018-12-24;-44.87;132.32;17.72;369.55;251.97;1651;389.15;349.59;0
2018-12-25;-46.86;133.24;17.41;369.22;250.4;1642;387.94;347.93;0
2018-12-26;-45.43;132.77;17.08;370.3;264.15;1665.25;386.25;353.42;0
2018-12-27;-45.19;132.34;4.38;365.85;264.15;1666.44;386.68;343.48;0
2018-12-28;-44.75;131.07;6.67;364.86;269.98;1658.78;383.84;340.38;0
2018-12-31;-47.26;131.58;7.38;365.4;256.78;1640;385.72;336.66;0
2019-01-01;-47.69;131.39;5.05;365.25;254.97;1635.06;386.14;334.41;0
2019-01-02;-45.5;129.95;7.84;362.54;273.5;1654.17;379.94;333.78;0
2019-01-03;-47.29;127.94;5.77;354.52;251.93;1598.86;368.84;325.79;0
2019-01-04;-47.19;127.81;4.19;361.97;264.85;1599.49;375.72;337.93;0
2019-01-07;-47.7;127.23;5.77;365.5;279.5;1612.69;377.22;341.55;0
2019-01-08;-46.13;127.6;5.11;365.5;278.55;1602;375.65;345.4;0
2019-01-09;-46.34;128.25;6.12;368.67;285.26;1595.73;376.88;345.19;0
2019-01-10;-44.94;129.46;6.84;368;295.82;1647.35;372.2;346.46;0
2019-01-11;-45.62;128.25;5.4;366.35;271.12;1654;371.15;348.93;0
2019-01-14;-46.11;128.6;5.9;366.63;271.83;1665.27;373.7;347.37;0
2019-01-15;-45.42;127.5;5.63;365.9;287.69;1671;371.29;347.33;0
2019-01-16;-46.01;127.88;6.88;367.35;280.65;1671.14;374.79;347.65;0
2019-01-17;-46;125.03;5.27;365.38;281.14;1663.65;368.05;354.32;0
2019-01-18;-47.08;125.98;5.01;367.25;292;1663.61;374.17;354.8;0
2019-01-21;-45.73;124.9;6.83;367.35;293.82;1665.93;374.59;355.55;0
2019-01-22;-46.35;124.59;7.57;365.96;293.12;1673.16;371.88;356.39;0
2019-01-23;-46.44;125.01;7.87;369;290.07;1675.69;375.03;364.25;0
2019-01-24;-45.73;123.16;9.06;364.16;298.14;1689.92;366.62;359.79;0
2019-01-25;-45.75;122.79;7.56;368.87;291.51;1686.73;367.59;358.86;0
2019-01-28;-46.24;121.7;7.69;368.3;289.96;1691.18;369.91;359.15;0
2019-01-29;-45.53;122.42;7.77;368.4;303.14;1708.09;369.19;359.8;0
2019-01-30;-46.96;122.75;7.57;368;297.55;1664.3;364.52;358.54;0
2019-01-31;-47.63;120.98;8.55;362;291.88;1668.96;360.61;349.82;0
2019-02-01;-46.35;121.32;9.16;364.6;299.67;1692.51;367.96;359.64;0
2019-02-04;-45.45;122.68;8.74;365.67;292.91;1694.06;366.58;364.72;0
2019-02-05;-45.56;121.44;8.55;363.79;291.99;1689.27;366.52;363.4;0
2019-02-06;-45.55;121.57;6.99;364.63;294.18;1716.5;365.37;365.37;0
2019-02-07;-46.5;117.27;6.09;359.59;283.29;1698.25;360.89;359.36;0
2019-02-08;-45.85;116.77;5.62;358.54;294.64;1715;361.74;359.73;0
2019-02-11;-44.87;117.51;7.16;358;297.6;1716.5;360.27;367.67;0
2019-02-12;-45.23;117.57;9.09;361.14;289.6;1691;359.61;367.21;0
2019-02-13;-45.86;118.73;10.31;363.05;318.96;1714.75;363.56;365.82;0
2019-02-14;-45.45;117.53;7.91;358.99;306.83;1690.42;354.14;361.18;0
2019-02-15;-44.68;117.7;9.1;359.3;316;1692.66;354.79;359.57;0
2019-02-18;-44.47;118.19;8.6;358.43;333.69;1689;355.35;360.86;0
2019-02-19;-45.27;118.18;10.22;358.5;319.44;1684.09;354.79;358.76;0
2019-02-20;-46.1;119.62;9.08;358.52;317.39;1692;354.13;361.72;0
2019-02-21;-44.82;118.99;8.86;356.54;317.51;1703.16;353.2;357.2;0
2019-02-22;-45.14;116.88;9.68;354.95;313.5;1684.06;349.83;360.07;0
2019-02-25;-44.88;117.18;10.16;356;315.57;1690.48;351.36;361.08;0
2019-02-26;-45.29;116.23;9.78;354.6;299.19;1669.97;350.27;361.25;0
2019-02-27;-46.82;116.25;10.35;354.8;308.5;1675.08;351.47;367.36;0
2019-02-28;-45.48;116.52;10.83;355.38;318.77;1686;350.9;367.73;0
2019-03-01;-46.04;116.29;12.34;356.43;323.04;1702.55;351.96;370;0
2019-03-04;-44.79;116.48;12.3;354.8;315.09;1692.56;347.75;365.85;0
2019-03-05;-44.87;118.15;13.09;356.9;320.65;1708.56;354.03;368.89;0
2019-03-06;-44.45;117.31;12.07;354.43;326.37;1709.89;348.28;364.56;0
2019-03-07;-43.6;116.64;13.87;350.05;358.15;1731.31;338.76;360.21;0
2019-03-08;-43.31;116.88;14.29;351.48;338.51;1731;344.42;362.17;0
2019-03-11;-43.23;116.33;14.3;352.69;343.5;1750.5;342.82;360.25;0
2019-03-12;-44.04;117.38;15.07;353.55;337.67;1751;343.09;359.46;0
2019-03-13;-43.89;115.57;13.21;353.54;332.81;1736.31;341.81;359.35;0
2019-03-14;-43.47;116.53;12.89;351.6;339.47;1742.98;339.01;362.42;0
2019-03-15;-43.39;116.78;13.72;351.68;345.36;1746;337.76;360.84;0
2019-03-18;-43.14;117.53;10.87;352.79;346.95;1758.11;337.49;358.33;0
2019-03-19;-43.95;117.74;13.64;354.65;358.67;1764.69;338.77;361.66;0
2019-03-20;-43.72;117.35;14.97;352.52;345.91;1737.58;336.86;358.31;0
2019-03-21;-43.46;113.26;13.94;351.5;355.43;1808.71;336.11;358.11;0
2019-03-22;-44.2;110.04;13.87;342.52;365.53;1808.19;328.79;347.82;0
2019-03-25;-43.75;109.78;16.16;337.35;351.39;1781.5;325.79;344.49;0
2019-03-26;-43.46;112.34;14.67;340.6;362.86;1802.96;328.12;356.24;0
2019-03-27;-44.33;113.26;17.14;337.23;386.43;1817.41;325.33;354.18;0
2019-03-28;-43.79;112.23;14.01;336.3;391.26;1799.6;325.46;358;0
2019-03-29;-43.16;112.65;14.66;338.05;421.85;1785.5;331.08;353.63;0
2019-04-01;-42.93;113.14;15.13;342.18;433.27;1799.5;334.42;356.77;0
2019-04-02;-43.86;111.86;16.64;342.73;449.29;1823.88;335.27;356.92;0
2019-04-03;-44.15;113.39;16.5;344;433;1841.75;336.64;357.1;0
2019-04-04;-43.44;112.97;16.1;342.95;432.08;1846.17;334.7;355;0
2019-04-05;-42.34;113.79;16.23;344.08;428.71;1870.5;337.77;358.99;0
2019-04-08;-43.49;115.15;19.44;350.87;441;1887.02;343.9;366.84;0
2019-04-09;-43.72;114.63;14.11;348.95;410.97;1860.5;340.1;359.7;0
2019-04-10;-44.55;114.58;15.84;347.1;399.14;1860.12;338.94;357.67;0
2019-04-11;-43.51;115.37;14.47;346.05;398.08;1866.43;340.82;352.02;0
2019-04-12;-44.33;116.26;13.98;349.5;394.72;1865.72;342.68;360.9;0
2019-04-15;-43.67;116.77;15.06;350.4;395.55;1877.26;341.67;361.62;0
2019-04-16;-44.49;117.38;15.49;351.78;413.38;1897.13;345.09;362.09;0
2019-04-17;-42.77;118.58;14.12;350.41;389.15;1894.96;342.82;360.91;0
2019-04-18;-42.74;117.29;13.45;348;397.91;1889.73;341.07;359.89;0
2019-04-19;-43.52;117.57;13.31;348.25;397.52;1887.98;342.31;359.76;0
2019-04-22;-42.32;117.44;13.16;347.1;401.45;1880;338.41;356.07;0
2019-04-23;-44.92;119.42;13.42;346.75;389.43;1910.54;340.34;358.39;0
2019-04-24;-44.78;117.64;12.72;340.48;400.09;1904.5;332.92;355.87;0
2019-04-25;-43.61;117.32;12.57;340.62;356.5;1892;334.24;360.44;0
2019-04-26;-43.77;115.77;12.35;338.62;344.05;1892.5;335.04;356.51;0
2019-04-29;-44.53;118.7;15.39;342.2;338.53;1894.21;338.48;361.57;0
2019-04-30;-44.5;119.04;13.93;341.86;329.19;1895.5;337.84;361.5;0
2019-05-01;-43.95;117.68;14.77;345.35;368.63;1940.5;341.87;367;0
2019-05-02;-44.06;116.41;13.76;344.15;344.51;1921.17;343.83;365.68;0
2019-05-03;-44.08;116.26;13.7;345;330.04;1922.5;345.22;364.11;0
2019-05-06;-44.11;116.29;12.83;341.59;328.7;1903.5;342.24;365.29;0
2019-05-07;-44.2;115.5;14.15;341.11;326.86;1919.5;340.02;365.73;0
2019-05-08;-43.95;114.78;13.74;340.05;329.43;1925.96;338.72;365.79;0
2019-05-09;-43.18;115.2;13.46;338.05;345.85;1952;339.98;362.16;0
2019-05-10;-43.23;115.29;13.31;338.23;326.45;1954.31;344.39;360.48;0
2019-05-13;-42.43;115.89;14.22;332.13;340;1965.04;343.45;355.47;0
2019-05-14;-43.34;117.61;13.84;335;357.37;1984;347.21;361.2;0
2019-05-15;-42.72;117.65;15.09;332.5;366.5;1976.13;343.26;362.97;0
2019-05-16;-42.36;117.76;14.53;332.65;368.5;1981;341.68;368.72;0
2019-05-17;-42.49;117.23;15.9;332.96;375.04;1994.64;345.75;371.18;0
2019-05-20;-41.36;118.13;15.44;334.5;384.48;1994.78;345.35;373.41;0
2019-05-21;-42.41;119.89;16.98;339.5;397.96;2009.73;354.01;378.27;0
2019-05-22;-43.08;117.53;16.45;336.95;392.13;2007.21;350.4;377.78;0
2019-05-23;-43.49;115.23;15.81;330.35;395.15;2005.33;343.5;370.76;0
2019-05-24;-43.44;115.55;15.62;331.5;418.98;2002.5;341.21;371.24;0
2019-05-27;-43.19;116.13;15.96;331.64;423.76;2005;343.31;372.77;0
2019-05-28;-42.74;115.18;16.83;328.09;421.4;2019.61;339.7;369.82;0
2019-05-29;-44.29;115.07;17.19;325.65;434.02;2042.99;337.07;374.57;0
2019-05-30;-42.74;115.86;18.24;323.62;393.5;2017.5;338.9;370.9;0
2019-05-31;-43.66;116.9;17.37;313.53;422.1;1981.3;332.68;361.12;0
2019-06-03;-44.7;115.23;17.43;302.09;309.21;1902.5;324.91;343.69;0
2019-06-04;-43.87;117.37;16.77;306.96;359.04;1908.32;328.79;351.5;0
2019-06-05;-44.16;117.18;15.34;304;435.29;1981.26;323.89;347.05;0
2019-06-06;-45.4;114.66;15.77;303.63;373.3;1974.28;320.07;340.77;0
2019-06-07;-44.64;115.57;15.08;302.85;390.45;1987.58;334.37;339.08;0
2019-06-10;-43.91;117.55;15.29;307.65;368.29;2006.71;340.13;348.22;0
2019-06-11;-44.59;120.41;13.57;311.2;352.54;2005;339.34;355.04;0
2019-06-12;-43.29;121.65;15.26;305.85;377.67;2009.06;336.59;350.04;0
2019-06-13;-43.66;121.26;13.62;298.5;312.91;1989.5;331.03;337.98;0
2019-06-14;-42.87;122.1;15.09;298.87;382.55;2027.5;333.67;338.85;0
2019-06-17;-43.42;122.25;15.93;302.35;387.96;2026.51;335.7;345.01;0
2019-06-18;-43.12;125.03;19.64;308.52;417;2076.5;342.67;354.75;0
2019-06-19;-41.8;125.35;19.45;295.11;260.78;1974.67;337.21;334.58;0
2019-06-20;-46.72;122.07;15.97;297.07;417.81;2149.52;340.62;343.22;0
2019-06-21;-46.01;122.85;15.67;297.2;354.6;2093.94;341.66;344.89;0
2019-06-24;-46.86;123.31;16.69;294;372.69;2112.01;339.25;341.1;0
2019-06-25;-48.82;123.48;17.39;295.35;409.66;2138.29;340.98;352.17;0
2019-06-26;-47.23;123.71;18.64;302.02;405.1;2146;342.73;355.32;0
2019-06-27;-46.27;123.11;17.49;299.15;400.58;2122.73;340.63;351.24;0
2019-06-28;-45.99;124.08;17.82;301.26;415.42;2146;344.41;355.84;0
2019-07-01;-46.29;123.71;18.57;305.6;449.68;2160.64;343.59;360.67;0
2019-07-02;-46.57;119.38;19.4;304.74;415.12;2154.75;347.5;357.94;0
2019-07-03;-45.51;120.11;20.11;304;438.47;2166;348.24;355.46;0
2019-07-04;-44.4;118.31;20.22;303.7;466.26;2168.16;345.73;349.82;0
2019-07-05;-44.59;119.38;18.39;310.87;457.59;2168;349.7;356.31;0
2019-07-08;-44.49;118.28;17.85;312.05;477.55;2167.07;354.34;352.85;0
2019-07-09;-44.62;118.71;18.53;313.28;459.99;2179.54;356.35;352.46;0
2019-07-10;-43.25;120.5;18.78;306.95;482.56;2176.36;353.77;332.26;0
2019-07-11;-45.41;120.71;17.71;308.64;477;2187.5;353.11;337.96;0
2019-07-12;-46.43;120.24;16.78;307.54;461.96;2173;351.89;340.46;0
2019-07-15;-45.11;120.67;18.31;307.25;483.41;2187;353.2;348.5;0
2019-07-16;-46.22;121.44;20.32;309.5;460.88;2206.89;357.72;348.65;0
2019-07-17;-46.61;119.83;22.9;307.2;466.05;2195;352.19;348.26;0
2019-07-18;-46.18;120.98;26.17;303.93;413;2161.23;349.85;342.16;0
2019-07-19;-47.57;119.76;21.71;309.5;504.67;2246.65;351.12;354.47;0
2019-07-22;-47.52;119.67;22.41;309.22;487.74;2250.5;350.11;356.92;0
2019-07-23;-47.86;120.03;23.26;312;490.95;2274.81;351.44;358.03;0
2019-07-24;-46.38;119.57;23.93;312;490.19;2258;350.85;359.57;0
2019-07-25;-46.04;119.92;22.93;315.5;485.81;2262.51;352.04;362.82;0
2019-07-26;-45.68;119.28;23.94;315.01;474.48;2261.5;351.87;364.14;0
2019-07-29;-46.99;117.67;21.46;314.95;468.34;2270.77;352.64;363.91;0
2019-07-30;-48.33;118.48;19.17;315.77;431.76;2303;356.68;368.54;0
2019-07-31;-50.09;117.53;19.59;316.5;486.35;2356.15;358.78;371.42;0
2019-08-01;-50.01;118.07;22.43;299.6;344;2193;348;342.01;0
2019-08-02;-51.23;119.01;20.18;297.7;440.8;2251.04;347.09;353.62;0
2019-08-05;-52.5;121.31;20.61;285.95;441.3;2257.54;346.02;350.62;0
2019-08-06;-53.27;122.38;19.25;286.36;462.07;2263.5;340.36;352.81;0
2019-08-07;-54.18;123.74;20.28;283;500.82;2313.23;340.54;350.59;0
2019-08-08;-50.95;123.44;21.52;286.12;500.79;2286.62;341.3;353.32;0
2019-08-09;-51.8;123.28;19.53;290.51;505.25;2300.33;353.59;363.99;0
2019-08-12;-53.13;123.29;20.52;286.61;495.89;2307;339.79;358.21;0
2019-08-13;-54.51;125.42;19.56;295.48;516.72;2310.5;346.44;367.93;0
2019-08-14;-58.59;124.66;20.91;286.69;509.05;2311.85;342.47;359.58;0
2019-08-15;-57.84;128.93;28.5;282.8;518.29;2293;336.54;358.03;0
2019-08-16;-55.18;128.8;28.91;280.9;509.24;2286.28;340.9;365.19;0
2019-08-19;-54.65;126.09;27.45;283.1;502.39;2305.5;340.87;358.53;0
2019-08-20;-54.04;127.43;27.96;281.55;510.02;2308.59;342.95;356.95;0
2019-08-21;-56.44;124.77;24.46;283.2;508.45;2311.93;344.48;359.55;0
2019-08-22;-58.07;123.43;22.78;286.04;511.45;2325;348.23;365.12;0
2019-08-23;-58.15;123.03;24.19;281.86;504;2314.04;341.33;354.9;0
2019-08-26;-58.01;125.32;22.51;283.33;480.93;2340.5;343.92;368.91;0
2019-08-27;-58.86;123.32;25.61;283.15;529.44;2330.5;341.32;360.39;0
2019-08-28;-58.84;122.69;23.45;282.07;542.69;2330.09;339.65;358.2;0
2019-08-29;-58.11;124.14;25.9;284.3;548;2345.83;340.49;362.52;0
2019-08-30;-55.98;124.07;26.13;283.21;543.99;2352.55;342.26;360.1;0
2019-09-02;-54.84;124.13;28.22;281.95;541.87;2361.09;343.67;358.35;0
2019-09-03;-55.63;124.58;27.38;279.36;531.56;2381;341.88;357.64;0
2019-09-04;-55.74;124.66;25.75;279.03;521.26;2378.05;344.77;357.42;0
2019-09-05;-54.57;125.03;23.68;280.64;538;2355.67;348.13;361.07;0
2019-09-06;-54.33;124.7;25.74;281.85;567.41;2370.06;350.63;358.5;0
2019-09-09;-52.49;126.44;24.77;287.1;573;2390;360.39;365.67;0
2019-09-10;-51.68;127.98;23.17;293.2;537.08;2407;364.75;369.58;0
2019-09-11;-46.73;128.69;25.76;288.8;509.61;2362.41;361.2;359.8;0
2019-09-12;-44.99;126.97;17.21;285.05;460.07;2347.5;352.66;349.96;0
2019-09-13;-43.97;126.25;16.85;287.95;458.86;2305.15;352.02;352.75;0
2019-09-16;-44.14;124.78;17.06;285.05;449.66;2250.5;347.06;348.76;0
2019-09-17;-46.19;125.15;13.42;285.6;408.19;2254.59;348.16;347.26;0
2019-09-18;-47.94;122.27;16.26;281.46;448.9;2278.07;346.15;342.18;0
2019-09-19;-43.2;121.3;9.41;280.35;428.98;2326.5;339.22;334.29;0
2019-09-20;-39.76;122.34;11.77;272.8;410.14;2273.5;333.6;324.82;0
2019-09-23;-37.93;123.42;16.39;274.8;482;2349.31;340.77;338.52;0
2019-09-24;-40.34;124.91;16.98;276.79;473.25;2342;342.82;339.07;0
2019-09-25;-39.77;123.94;14.09;278.5;479.45;2362.5;346.85;346.54;0
2019-09-26;-37.93;124.11;15.73;276.51;488.21;2362.78;342;341.36;0
2019-09-27;-37.4;120.44;16.7;275.45;472.18;2355.5;342.58;342.34;0
2019-09-30;-36.53;118.62;18.42;274.65;481.27;2363.23;342.57;337.3;0
2019-10-01;-38.13;120.93;19.46;270.8;463.86;2392.13;341.18;333.11;0
2019-10-02;-37;118.69;16.4;264.1;446.29;2391.39;341.16;329.17;0
2019-10-03;-38.11;118.43;17.11;255.84;446.39;2387.2;331.43;316.88;0
2019-10-04;-40.53;116.82;14.45;257.5;444.49;2376.75;332.96;323.1;0
2019-10-07;-38.94;116.67;13.71;258.88;458.61;2387.44;338.37;323.62;0
2019-10-08;-39.8;116.77;14.25;256.66;459.19;2392.5;335.64;316.4;0
2019-10-09;-41.81;114.96;12.67;258.33;459.51;2380;337.47;319.79;0
2019-10-10;-40.79;117.46;12.11;260.9;483;2353.5;337.73;320.95;0
2019-10-11;-39.83;120.14;13.09;264.38;459.81;2307.29;346.44;311.09;0
2019-10-14;-39.96;117.21;11.93;261.17;488.37;2328.5;341.08;305.93;0
2019-10-15;-38.95;117.52;13.72;263.46;492.34;2335.08;347.42;307.81;0
2019-10-16;-38.74;118.4;11.66;259.85;493.65;2332.5;343.85;304.07;0
2019-10-17;-39.57;116.73;10.62;261.27;479.15;2367.35;342.42;304.03;0
2019-10-18;-39.34;117.52;12.26;259.7;489.02;2373.96;343.51;304.95;0
2019-10-21;-36.81;117.28;9.94;261.8;509.06;2370.42;344.18;304.11;0
2019-10-22;-38.55;117.65;11.44;260.28;501.99;2370;343.89;305.42;0
2019-10-23;-38.13;116.79;13.19;260.37;530;2390.5;343.36;304.04;0
2019-10-24;-37.67;115.41;12.9;257.49;613.85;2401.5;341.48;300.1;0
2019-10-25;-37.67;115.88;13.49;259.65;614.19;2420.5;341.29;300;0
2019-10-28;-36.93;116.24;13.16;260.64;601.78;2400;341.83;303.89;0
2019-10-29;-36.73;116.93;11.55;259;604.39;2411.33;341.36;299.45;0
2019-10-30;-37.97;117.01;10.84;256.81;613;2417.31;333.99;296.44;0
2019-10-31;-38.03;116.36;10.67;251.2;630.25;2405;331.74;286.17;0
2019-11-01;-32.37;116.81;9.73;254.04;626.08;2407.62;336.05;289.29;0
2019-11-04;-35.2;117.55;7.39;254.56;647.34;2395.42;340.19;285.69;0
2019-11-05;-32.4;117.72;12.23;255.09;624.34;2393.4;339.77;278.74;0
2019-11-06;-32.5;116.1;13.52;254.5;636.96;2401.5;335.45;279.74;0
2019-11-07;-31.8;112.57;14.48;256.43;631.53;2387.06;333.99;281.21;0
2019-11-08;-35.07;113.4;13.8;257.1;634.78;2369.5;329.42;280.24;0
2019-11-11;-32.85;114.09;13.49;257.45;641.36;2393.5;330.36;280.96;0
2019-11-12;-34.36;114.65;14.9;257.85;654.2;2405.42;332.68;280.6;0
2019-11-13;-35.32;113.52;13.32;255.63;641.85;2414.26;329.77;279.65;0
2019-11-14;-35.55;110.53;12.08;250.71;616.5;2394.5;322.92;271.53;0
2019-11-15;-34.82;112.36;13.57;251.77;634.38;2375.73;322.71;276.6;0
2019-11-18;-35;111.79;13.06;249.9;629.72;2379.5;321.98;274.34;0
2019-11-19;-35.2;111.66;14.67;250.71;642.1;2397.34;320.74;275.83;0
2019-11-20;-36.25;112.25;15.15;249.62;646.99;2411.69;321.69;285.87;0
2019-11-21;-36.89;111.22;14.04;249.39;642.84;2384.53;325.15;290.3;0
2019-11-22;-36.4;108.64;16.04;251.56;657.54;2401;328.93;286.11;0
2019-11-25;-37.85;108.06;14.76;251.89;639.33;2379;328.19;287.36;0
2019-11-26;-38.86;108.15;13.71;251.26;631.66;2371.92;324.85;285.9;0
2019-11-27;-38.42;108.75;15.18;253.81;638.62;2379.66;330.68;289.89;0
2019-11-28;-37.4;108.85;15.93;252.8;632.97;2372;328.99;287.66;0
2019-11-29;-37.95;110.43;15.52;252.29;624.51;2339.3;332.96;285.7;0
